game_id,play_id,season,posteam,defteam,play_type,passer_player_name,receiver_player_name,rusher_player_name,yards_gained,air_yards,epa,complete_pass,touchdown,pass_location,target_player,position
2018_01_ATL_PHI,75.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,10.0,8.0,0.85011816,1.0,0.0,right,J.Jones,WR
2018_01_ATL_PHI,104.0,2018,ATL,PHI,run,,,J.Jones,11.0,0.0,1.0057224,0.0,0.0,,J.Jones,WR
2018_01_ATL_PHI,125.0,2018,ATL,PHI,run,,,D.Freeman,20.0,0.0,1.4783818,0.0,0.0,,D.Freeman,RB
2018_01_ATL_PHI,146.0,2018,ATL,PHI,pass,M.Ryan,C.Ridley,,0.0,4.0,-0.5907848,0.0,0.0,right,C.Ridley,WR
2018_01_ATL_PHI,168.0,2018,ATL,PHI,pass,M.Ryan,D.Freeman,,0.0,-3.0,-0.87792367,0.0,0.0,left,D.Freeman,RB
2018_01_ATL_PHI,190.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,33.0,24.0,3.743512,1.0,0.0,left,J.Jones,WR
2018_01_ATL_PHI,214.0,2018,ATL,PHI,run,,,D.Freeman,5.0,0.0,0.5071654,0.0,0.0,,D.Freeman,RB
2018_01_ATL_PHI,235.0,2018,ATL,PHI,run,,,D.Freeman,0.0,0.0,-0.45006374,0.0,0.0,,D.Freeman,RB
2018_01_ATL_PHI,256.0,2018,ATL,PHI,pass,M.Ryan,D.Freeman,,0.0,1.0,-1.3053654,0.0,0.0,right,D.Freeman,RB
2018_01_ATL_PHI,278.0,2018,ATL,PHI,run,,,D.Freeman,-1.0,0.0,-4.2497067,0.0,0.0,,D.Freeman,RB
2018_01_ATL_PHI,299.0,2018,PHI,ATL,run,,,D.Sproles,2.0,0.0,-0.41908488,0.0,0.0,,D.Sproles,RB
2018_01_ATL_PHI,320.0,2018,PHI,ATL,pass,N.Foles,N.Agholor,,4.0,4.0,-0.24542849,1.0,0.0,left,N.Agholor,WR
2018_01_ATL_PHI,344.0,2018,PHI,ATL,pass,N.Foles,D.Sproles,,0.0,6.0,-1.3452579,0.0,0.0,left,D.Sproles,RB
2018_01_ATL_PHI,402.0,2018,ATL,PHI,pass,M.Ryan,M.Sanu,,0.0,16.0,-0.51974416,0.0,0.0,left,M.Sanu,WR
2018_01_ATL_PHI,424.0,2018,ATL,PHI,run,,,T.Coleman,5.0,0.0,-0.20710886,0.0,0.0,,T.Coleman,RB
2018_01_ATL_PHI,445.0,2018,ATL,PHI,run,,,M.Ryan,6.0,0.0,1.5191892,0.0,0.0,,M.Ryan,QB
2018_01_ATL_PHI,466.0,2018,ATL,PHI,run,,,T.Coleman,-3.0,0.0,-1.0990885,0.0,0.0,,T.Coleman,RB
2018_01_ATL_PHI,492.0,2018,ATL,PHI,pass,M.Ryan,T.Coleman,,26.0,-9.0,2.5862088,1.0,0.0,left,T.Coleman,RB
2018_01_ATL_PHI,521.0,2018,ATL,PHI,pass,M.Ryan,A.Hooper,,3.0,2.0,-0.12998052,1.0,0.0,left,A.Hooper,TE
2018_01_ATL_PHI,636.0,2018,ATL,PHI,pass,M.Ryan,A.Hooper,,0.0,3.0,-1.8362215,0.0,0.0,left,A.Hooper,TE
2018_01_ATL_PHI,699.0,2018,PHI,ATL,run,,,D.Sproles,1.0,0.0,-0.41951752,0.0,0.0,,D.Sproles,RB
2018_01_ATL_PHI,752.0,2018,PHI,ATL,pass,N.Foles,N.Agholor,,6.0,5.0,0.56791055,1.0,0.0,left,N.Agholor,WR
2018_01_ATL_PHI,795.0,2018,PHI,ATL,run,,,C.Clement,0.0,0.0,-0.9881205,0.0,0.0,,C.Clement,RB
2018_01_ATL_PHI,889.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,0.0,14.0,-0.56836766,0.0,0.0,middle,J.Jones,WR
2018_01_ATL_PHI,911.0,2018,ATL,PHI,run,,,T.Coleman,-2.0,0.0,-1.3165846,0.0,0.0,,T.Coleman,RB
2018_01_ATL_PHI,949.0,2018,ATL,PHI,pass,M.Ryan,D.Freeman,,-7.0,-7.0,-1.3576653,1.0,0.0,left,D.Freeman,RB
2018_01_ATL_PHI,992.0,2018,PHI,ATL,pass,N.Foles,N.Agholor,,1.0,-1.0,-0.4527022,1.0,0.0,right,N.Agholor,WR
2018_01_ATL_PHI,1016.0,2018,PHI,ATL,run,,,J.Ajayi,2.0,0.0,-0.563191,0.0,0.0,,J.Ajayi,RB
2018_01_ATL_PHI,1037.0,2018,PHI,ATL,pass,N.Foles,N.Agholor,,10.0,10.0,1.8996335,1.0,0.0,left,N.Agholor,WR
2018_01_ATL_PHI,1061.0,2018,PHI,ATL,pass,N.Foles,N.Agholor,,6.0,5.0,0.18481207,1.0,0.0,left,N.Agholor,WR
2018_01_ATL_PHI,1085.0,2018,PHI,ATL,pass,N.Foles,D.Carter,,10.0,6.0,0.82003653,1.0,0.0,right,D.Carter,
2018_01_ATL_PHI,1114.0,2018,PHI,ATL,run,,,J.Ajayi,8.0,0.0,0.7327246,0.0,0.0,,J.Ajayi,RB
2018_01_ATL_PHI,1135.0,2018,PHI,ATL,run,,,J.Ajayi,1.0,0.0,-0.36456048,0.0,0.0,,J.Ajayi,RB
2018_01_ATL_PHI,1160.0,2018,PHI,ATL,run,,,D.Sproles,2.0,0.0,0.38253692,0.0,0.0,,D.Sproles,RB
2018_01_ATL_PHI,1181.0,2018,PHI,ATL,run,,,D.Sproles,0.0,0.0,-0.4497735,0.0,0.0,,D.Sproles,RB
2018_01_ATL_PHI,1202.0,2018,PHI,ATL,pass,N.Foles,D.Sproles,,3.0,3.0,-0.41252822,1.0,0.0,middle,D.Sproles,RB
2018_01_ATL_PHI,1295.0,2018,PHI,ATL,pass,N.Foles,D.Goedert,,0.0,19.0,-0.4655775,0.0,0.0,right,D.Goedert,TE
2018_01_ATL_PHI,1323.0,2018,PHI,ATL,run,,,C.Clement,1.0,0.0,-0.47867942,0.0,0.0,,C.Clement,RB
2018_01_ATL_PHI,1344.0,2018,PHI,ATL,pass,N.Foles,Z.Ertz,,10.0,11.0,-0.002895538,1.0,0.0,left,Z.Ertz,TE
2018_01_ATL_PHI,1402.0,2018,ATL,PHI,run,,,T.Coleman,2.0,0.0,-0.5624176,0.0,0.0,,T.Coleman,RB
2018_01_ATL_PHI,1423.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,22.0,23.0,1.9737253,1.0,0.0,left,J.Jones,WR
2018_01_ATL_PHI,1452.0,2018,ATL,PHI,run,,,T.Coleman,1.0,0.0,-0.4627957,0.0,0.0,,T.Coleman,RB
2018_01_ATL_PHI,1473.0,2018,ATL,PHI,pass,M.Ryan,M.Sanu,,8.0,6.0,1.8786386,1.0,0.0,left,M.Sanu,WR
2018_01_ATL_PHI,1508.0,2018,ATL,PHI,run,,,M.Ryan,2.0,0.0,-0.5804002,0.0,0.0,,M.Ryan,QB
2018_01_ATL_PHI,1546.0,2018,ATL,PHI,pass,M.Ryan,M.Sanu,,0.0,20.0,-0.46194038,0.0,0.0,left,M.Sanu,WR
2018_01_ATL_PHI,1628.0,2018,PHI,ATL,pass,N.Foles,D.Sproles,,0.0,-5.0,-0.45261163,0.0,0.0,right,D.Sproles,RB
2018_01_ATL_PHI,1680.0,2018,PHI,ATL,pass,N.Foles,N.Agholor,,4.0,3.0,0.92508817,1.0,0.0,right,N.Agholor,WR
2018_01_ATL_PHI,1750.0,2018,PHI,ATL,pass,N.Foles,Z.Ertz,,7.0,5.0,0.2858183,1.0,0.0,right,Z.Ertz,TE
2018_01_ATL_PHI,1779.0,2018,PHI,ATL,pass,N.Foles,D.Sproles,,0.0,-4.0,-0.37951335,0.0,0.0,right,D.Sproles,RB
2018_01_ATL_PHI,1801.0,2018,PHI,ATL,pass,N.Foles,Z.Ertz,,0.0,9.0,-0.879573,0.0,0.0,right,Z.Ertz,TE
2018_01_ATL_PHI,1869.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,13.0,13.0,0.44336727,1.0,0.0,right,J.Jones,WR
2018_01_ATL_PHI,1894.0,2018,ATL,PHI,pass,M.Ryan,C.Ridley,,0.0,16.0,-0.11922137,0.0,0.0,left,C.Ridley,WR
2018_01_ATL_PHI,1916.0,2018,ATL,PHI,pass,M.Ryan,D.Freeman,,7.0,4.0,-0.13078609,1.0,0.0,right,D.Freeman,RB
2018_01_ATL_PHI,1940.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,0.0,4.0,-0.5316829,0.0,0.0,left,J.Jones,WR
2018_01_ATL_PHI,2055.0,2018,PHI,ATL,pass,N.Foles,M.Wallace,,0.0,41.0,-0.05798957,0.0,0.0,right,M.Wallace,WR
2018_01_ATL_PHI,2094.0,2018,PHI,ATL,pass,N.Foles,M.Wallace,,0.0,22.0,-0.023557302,0.0,0.0,right,M.Wallace,WR
2018_01_ATL_PHI,2116.0,2018,PHI,ATL,pass,N.Foles,D.Sproles,,4.0,-4.0,-0.047974706,1.0,0.0,left,D.Sproles,RB
2018_01_ATL_PHI,2260.0,2018,PHI,ATL,pass,N.Foles,Z.Ertz,,8.0,5.0,0.61972564,1.0,0.0,left,Z.Ertz,TE
2018_01_ATL_PHI,2284.0,2018,PHI,ATL,run,,,J.Ajayi,3.0,0.0,0.19153512,0.0,0.0,,J.Ajayi,RB
2018_01_ATL_PHI,2327.0,2018,PHI,ATL,run,,,C.Clement,1.0,0.0,-0.43924826,0.0,0.0,,C.Clement,RB
2018_01_ATL_PHI,2360.0,2018,PHI,ATL,pass,N.Foles,N.Agholor,,0.0,19.0,-0.8445506,0.0,0.0,left,N.Agholor,WR
2018_01_ATL_PHI,2382.0,2018,PHI,ATL,pass,N.Foles,N.Agholor,,0.0,-1.0,-1.6019236,1.0,0.0,right,N.Agholor,WR
2018_01_ATL_PHI,2429.0,2018,ATL,PHI,run,,,D.Freeman,8.0,0.0,0.5860088,0.0,0.0,,D.Freeman,RB
2018_01_ATL_PHI,2450.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,4.0,4.0,-0.09280558,1.0,0.0,left,J.Jones,WR
2018_01_ATL_PHI,2474.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,0.0,44.0,-0.5521038,0.0,0.0,right,J.Jones,WR
2018_01_ATL_PHI,2575.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,6.0,5.0,-0.4621044,1.0,0.0,middle,J.Jones,WR
2018_01_ATL_PHI,2624.0,2018,PHI,ATL,pass,N.Foles,D.Goedert,,4.0,1.0,-0.16337419,1.0,0.0,right,D.Goedert,TE
2018_01_ATL_PHI,2648.0,2018,PHI,ATL,pass,N.Foles,Z.Ertz,,5.0,1.0,0.3289236,1.0,0.0,right,Z.Ertz,TE
2018_01_ATL_PHI,2672.0,2018,PHI,ATL,run,,,J.Ajayi,8.0,0.0,0.7690114,0.0,0.0,,J.Ajayi,RB
2018_01_ATL_PHI,2693.0,2018,PHI,ATL,pass,N.Foles,N.Agholor,,0.0,3.0,-0.49971297,0.0,0.0,left,N.Agholor,WR
2018_01_ATL_PHI,2715.0,2018,PHI,ATL,run,,,J.Ajayi,5.0,0.0,-0.28640145,0.0,0.0,,J.Ajayi,RB
2018_01_ATL_PHI,2736.0,2018,PHI,ATL,pass,N.Agholor,N.Foles,,15.0,8.0,1.9314804,1.0,0.0,right,N.Foles,QB
2018_01_ATL_PHI,2764.0,2018,PHI,ATL,pass,N.Foles,Z.Ertz,,0.0,6.0,-0.45602474,0.0,0.0,right,Z.Ertz,TE
2018_01_ATL_PHI,2790.0,2018,PHI,ATL,run,,,J.Ajayi,2.0,0.0,-0.41470462,0.0,0.0,,J.Ajayi,RB
2018_01_ATL_PHI,2811.0,2018,PHI,ATL,pass,N.Foles,Z.Ertz,,18.0,10.0,2.1021833,1.0,0.0,middle,Z.Ertz,TE
2018_01_ATL_PHI,2835.0,2018,PHI,ATL,run,,,D.Sproles,5.0,0.0,0.49313816,0.0,0.0,,D.Sproles,RB
2018_01_ATL_PHI,2862.0,2018,PHI,ATL,run,,,J.Ajayi,1.0,0.0,0.6994578,0.0,1.0,,J.Ajayi,RB
2018_01_ATL_PHI,2914.0,2018,ATL,PHI,run,,,T.Coleman,0.0,0.0,-0.5278223,0.0,0.0,,T.Coleman,RB
2018_01_ATL_PHI,2980.0,2018,ATL,PHI,pass,M.Ryan,A.Hooper,,15.0,13.0,0.48817348,1.0,0.0,right,A.Hooper,TE
2018_01_ATL_PHI,3004.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,0.0,12.0,-1.3026531,0.0,0.0,left,J.Jones,WR
2018_01_ATL_PHI,3045.0,2018,PHI,ATL,run,,,J.Ajayi,4.0,0.0,-0.23898377,0.0,0.0,,J.Ajayi,RB
2018_01_ATL_PHI,3066.0,2018,PHI,ATL,pass,N.Foles,Z.Ertz,,0.0,4.0,-0.78139496,0.0,0.0,right,Z.Ertz,TE
2018_01_ATL_PHI,3095.0,2018,PHI,ATL,pass,N.Foles,Z.Ertz,,0.0,9.0,-1.4640313,0.0,0.0,right,Z.Ertz,TE
2018_01_ATL_PHI,3160.0,2018,ATL,PHI,run,,,D.Freeman,4.0,0.0,-0.05677893,0.0,0.0,,D.Freeman,RB
2018_01_ATL_PHI,3181.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,0.0,48.0,-0.792074,0.0,0.0,middle,J.Jones,WR
2018_01_ATL_PHI,3203.0,2018,ATL,PHI,pass,M.Ryan,E.Saubert,,0.0,10.0,-1.1868507,0.0,0.0,middle,E.Saubert,TE
2018_01_ATL_PHI,3257.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,0.0,-4.0,-0.42154047,0.0,0.0,right,J.Jones,WR
2018_01_ATL_PHI,3279.0,2018,ATL,PHI,pass,M.Ryan,M.Sanu,,5.0,5.0,-0.025314445,1.0,0.0,middle,M.Sanu,WR
2018_01_ATL_PHI,3350.0,2018,ATL,PHI,run,,,T.Coleman,5.0,0.0,0.17386107,0.0,0.0,,T.Coleman,RB
2018_01_ATL_PHI,3371.0,2018,ATL,PHI,run,,,T.Coleman,2.0,0.0,-0.4589392,0.0,0.0,,T.Coleman,RB
2018_01_ATL_PHI,3392.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,0.0,11.0,-4.2685285,0.0,0.0,left,J.Jones,WR
2018_01_ATL_PHI,3418.0,2018,PHI,ATL,run,,,J.Ajayi,4.0,0.0,-0.32348645,0.0,0.0,,J.Ajayi,RB
2018_01_ATL_PHI,3439.0,2018,PHI,ATL,run,,,J.Ajayi,5.0,0.0,0.25581768,0.0,0.0,,J.Ajayi,RB
2018_01_ATL_PHI,3460.0,2018,PHI,ATL,run,,,N.Agholor,16.0,0.0,1.5126803,0.0,0.0,,N.Agholor,WR
2018_01_ATL_PHI,3481.0,2018,PHI,ATL,pass,N.Foles,D.Goedert,,0.0,18.0,-5.626652,0.0,0.0,middle,D.Goedert,TE
2018_01_ATL_PHI,3507.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,18.0,17.0,1.0018609,1.0,0.0,right,J.Jones,WR
2018_01_ATL_PHI,3531.0,2018,ATL,PHI,run,,,T.Coleman,9.0,0.0,2.0560138,0.0,1.0,,T.Coleman,RB
2018_01_ATL_PHI,3584.0,2018,PHI,ATL,run,,,J.Ajayi,7.0,0.0,0.23347859,0.0,0.0,,J.Ajayi,RB
2018_01_ATL_PHI,3605.0,2018,PHI,ATL,run,,,J.Ajayi,-1.0,0.0,-0.87224597,0.0,0.0,,J.Ajayi,RB
2018_01_ATL_PHI,3678.0,2018,PHI,ATL,pass,N.Foles,Z.Ertz,,0.0,18.0,-0.8172174,0.0,0.0,right,Z.Ertz,TE
2018_01_ATL_PHI,3791.0,2018,ATL,PHI,pass,M.Ryan,M.Sanu,,-5.0,-6.0,-0.992365,1.0,0.0,left,M.Sanu,WR
2018_01_ATL_PHI,3844.0,2018,ATL,PHI,pass,M.Ryan,D.Freeman,,14.0,0.0,0.3727776,1.0,0.0,left,D.Freeman,RB
2018_01_ATL_PHI,3904.0,2018,PHI,ATL,pass,N.Foles,N.Agholor,,2.0,2.0,-0.42769003,1.0,0.0,right,N.Agholor,WR
2018_01_ATL_PHI,3928.0,2018,PHI,ATL,pass,N.Foles,M.Wallace,,0.0,46.0,-0.6490316,0.0,0.0,left,M.Wallace,WR
2018_01_ATL_PHI,3950.0,2018,PHI,ATL,pass,N.Foles,D.Sproles,,9.0,-1.0,1.7721326,1.0,0.0,right,D.Sproles,RB
2018_01_ATL_PHI,3979.0,2018,PHI,ATL,pass,N.Foles,D.Sproles,,6.0,2.0,0.2975605,1.0,0.0,right,D.Sproles,RB
2018_01_ATL_PHI,4003.0,2018,PHI,ATL,run,,,J.Ajayi,2.0,0.0,-0.39714184,0.0,0.0,,J.Ajayi,RB
2018_01_ATL_PHI,4024.0,2018,PHI,ATL,run,,,C.Clement,21.0,0.0,2.1030157,0.0,0.0,,C.Clement,RB
2018_01_ATL_PHI,4049.0,2018,PHI,ATL,run,,,C.Clement,3.0,0.0,-0.4175874,0.0,0.0,,C.Clement,RB
2018_01_ATL_PHI,4070.0,2018,PHI,ATL,run,,,J.Ajayi,11.0,0.0,2.6535819,0.0,1.0,,J.Ajayi,RB
2018_01_ATL_PHI,4101.0,2018,PHI,ATL,run,,,J.Ajayi,2.0,0.0,1.053,0.0,0.0,,J.Ajayi,RB
2018_01_ATL_PHI,4142.0,2018,ATL,PHI,pass,M.Ryan,A.Hooper,,6.0,5.0,0.15971047,1.0,0.0,right,A.Hooper,TE
2018_01_ATL_PHI,4166.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,36.0,19.0,1.9737337,1.0,0.0,middle,J.Jones,WR
2018_01_ATL_PHI,4207.0,2018,ATL,PHI,pass,M.Ryan,T.Coleman,,0.0,-10.0,-0.30437455,0.0,0.0,left,T.Coleman,RB
2018_01_ATL_PHI,4258.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,18.0,18.0,2.4534335,1.0,0.0,left,J.Jones,WR
2018_01_ATL_PHI,4282.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,9.0,7.0,0.84086484,1.0,0.0,right,J.Jones,WR
2018_01_ATL_PHI,4325.0,2018,ATL,PHI,pass,M.Ryan,M.Sanu,,10.0,8.0,1.2383924,1.0,0.0,left,M.Sanu,WR
2018_01_ATL_PHI,4395.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,0.0,10.0,-0.533953,0.0,0.0,middle,J.Jones,WR
2018_01_ATL_PHI,4472.0,2018,ATL,PHI,pass,M.Ryan,J.Jones,,0.0,5.0,-2.6266303,0.0,0.0,left,J.Jones,WR
2018_01_BUF_BAL,71.0,2018,BAL,BUF,pass,J.Flacco,N.Boyle,,25.0,5.0,1.766266,1.0,0.0,middle,N.Boyle,TE
2018_01_BUF_BAL,95.0,2018,BAL,BUF,pass,J.Flacco,N.Boyle,,11.0,5.0,0.6189983,1.0,0.0,middle,N.Boyle,TE
2018_01_BUF_BAL,120.0,2018,BAL,BUF,run,,,J.Flacco,0.0,0.0,-1.1772356,0.0,0.0,,J.Flacco,QB
2018_01_BUF_BAL,186.0,2018,BAL,BUF,pass,J.Flacco,J.Brown,,29.0,27.0,2.6132374,1.0,0.0,left,J.Brown,WR
2018_01_BUF_BAL,210.0,2018,BAL,BUF,pass,J.Flacco,M.Crabtree,,0.0,12.0,-0.45316264,0.0,0.0,left,M.Crabtree,WR
2018_01_BUF_BAL,232.0,2018,BAL,BUF,pass,J.Flacco,M.Andrews,,11.0,10.0,1.1534141,1.0,0.0,middle,M.Andrews,TE
2018_01_BUF_BAL,288.0,2018,BAL,BUF,run,,,L.Jackson,0.0,0.0,-0.33878797,0.0,0.0,,L.Jackson,QB
2018_01_BUF_BAL,313.0,2018,BAL,BUF,pass,J.Flacco,N.Boyle,,4.0,4.0,0.0139865875,1.0,0.0,middle,N.Boyle,TE
2018_01_BUF_BAL,337.0,2018,BAL,BUF,run,,,J.Flacco,3.0,0.0,0.5430286,0.0,0.0,,J.Flacco,QB
2018_01_BUF_BAL,358.0,2018,BAL,BUF,run,,,A.Collins,8.0,0.0,1.4409896,0.0,1.0,,A.Collins,RB
2018_01_BUF_BAL,423.0,2018,BUF,BAL,run,,,L.McCoy,-1.0,0.0,-0.8422254,0.0,0.0,,L.McCoy,RB
2018_01_BUF_BAL,444.0,2018,BUF,BAL,pass,N.Peterman,L.McCoy,,0.0,-8.0,-0.8207284,0.0,0.0,left,L.McCoy,RB
2018_01_BUF_BAL,510.0,2018,BAL,BUF,run,,,J.Brown,1.0,0.0,-0.5604998,0.0,0.0,,J.Brown,WR
2018_01_BUF_BAL,531.0,2018,BAL,BUF,pass,J.Flacco,M.Crabtree,,0.0,4.0,-0.76479965,0.0,0.0,right,M.Crabtree,WR
2018_01_BUF_BAL,553.0,2018,BAL,BUF,pass,J.Flacco,W.Snead,,0.0,14.0,-1.45231,0.0,0.0,middle,W.Snead,WR
2018_01_BUF_BAL,600.0,2018,BUF,BAL,pass,N.Peterman,J.Kerley,,0.0,10.0,-0.59769094,0.0,0.0,middle,J.Kerley,WR
2018_01_BUF_BAL,622.0,2018,BUF,BAL,pass,N.Peterman,J.Kerley,,3.0,-7.0,-0.49323544,1.0,0.0,left,J.Kerley,WR
2018_01_BUF_BAL,646.0,2018,BUF,BAL,pass,N.Peterman,K.Benjamin,,0.0,22.0,-1.2638117,0.0,0.0,left,K.Benjamin,
2018_01_BUF_BAL,699.0,2018,BAL,BUF,run,,,A.Collins,3.0,0.0,-0.22917539,0.0,0.0,,A.Collins,RB
2018_01_BUF_BAL,720.0,2018,BAL,BUF,pass,J.Flacco,M.Crabtree,,0.0,13.0,-0.8140162,0.0,0.0,middle,M.Crabtree,WR
2018_01_BUF_BAL,775.0,2018,BAL,BUF,pass,L.Jackson,W.Snead,,0.0,10.0,-0.502033,0.0,0.0,right,W.Snead,WR
2018_01_BUF_BAL,797.0,2018,BAL,BUF,pass,J.Flacco,M.Andrews,,12.0,5.0,1.3578645,1.0,0.0,right,M.Andrews,TE
2018_01_BUF_BAL,832.0,2018,BAL,BUF,run,,,A.Collins,0.0,0.0,-0.41974872,0.0,0.0,,A.Collins,RB
2018_01_BUF_BAL,853.0,2018,BAL,BUF,pass,J.Flacco,W.Snead,,4.0,4.0,-0.44723973,1.0,0.0,middle,W.Snead,WR
2018_01_BUF_BAL,877.0,2018,BAL,BUF,pass,J.Flacco,J.Allen,,11.0,6.0,1.7017974,1.0,0.0,left,J.Allen,RB
2018_01_BUF_BAL,901.0,2018,BAL,BUF,pass,J.Flacco,M.Williams,,1.0,1.0,-0.4163873,1.0,0.0,middle,M.Williams,TE
2018_01_BUF_BAL,925.0,2018,BAL,BUF,pass,J.Flacco,J.Brown,,0.0,5.0,-0.8570665,0.0,0.0,middle,J.Brown,WR
2018_01_BUF_BAL,947.0,2018,BAL,BUF,pass,J.Flacco,J.Brown,,7.0,7.0,2.7274327,1.0,1.0,middle,J.Brown,WR
2018_01_BUF_BAL,1054.0,2018,BUF,BAL,run,,,M.Murphy,7.0,0.0,-0.16543563,0.0,0.0,,M.Murphy,RB
2018_01_BUF_BAL,1115.0,2018,BUF,BAL,run,,,M.Murphy,9.0,0.0,-0.40708983,0.0,0.0,,M.Murphy,RB
2018_01_BUF_BAL,1161.0,2018,BAL,BUF,pass,J.Flacco,N.Boyle,,0.0,-5.0,-0.45663255,0.0,0.0,middle,N.Boyle,TE
2018_01_BUF_BAL,1183.0,2018,BAL,BUF,run,,,A.Collins,-3.0,0.0,-1.0898384,0.0,0.0,,A.Collins,RB
2018_01_BUF_BAL,1204.0,2018,BAL,BUF,pass,J.Flacco,N.Boyle,,0.0,3.0,-0.8891974,0.0,0.0,right,N.Boyle,TE
2018_01_BUF_BAL,1260.0,2018,BUF,BAL,pass,N.Peterman,J.Kerley,,4.0,-1.0,-0.076391146,1.0,0.0,right,J.Kerley,WR
2018_01_BUF_BAL,1284.0,2018,BUF,BAL,run,,,L.McCoy,2.0,0.0,-1.1657302,0.0,0.0,,L.McCoy,RB
2018_01_BUF_BAL,1316.0,2018,BUF,BAL,pass,N.Peterman,K.Benjamin,,0.0,16.0,-0.753002,0.0,0.0,right,K.Benjamin,
2018_01_BUF_BAL,1338.0,2018,BUF,BAL,pass,N.Peterman,Z.Jones,,0.0,10.0,-0.9918519,0.0,0.0,middle,Z.Jones,WR
2018_01_BUF_BAL,1404.0,2018,BAL,BUF,run,,,A.Collins,5.0,0.0,-0.36369172,0.0,0.0,,A.Collins,RB
2018_01_BUF_BAL,1425.0,2018,BAL,BUF,pass,J.Flacco,N.Boyle,,0.0,6.0,-1.2990316,0.0,0.0,middle,N.Boyle,TE
2018_01_BUF_BAL,1474.0,2018,BAL,BUF,run,,,A.Collins,-5.0,0.0,-5.730729,0.0,0.0,,A.Collins,RB
2018_01_BUF_BAL,1551.0,2018,BUF,BAL,pass,N.Peterman,K.Benjamin,,0.0,28.0,-0.36537844,0.0,0.0,left,K.Benjamin,
2018_01_BUF_BAL,1573.0,2018,BUF,BAL,run,,,L.McCoy,1.0,0.0,-0.5077919,0.0,0.0,,L.McCoy,RB
2018_01_BUF_BAL,1689.0,2018,BAL,BUF,pass,J.Flacco,M.Williams,,7.0,2.0,-0.010437805,1.0,0.0,left,M.Williams,TE
2018_01_BUF_BAL,1713.0,2018,BAL,BUF,pass,J.Flacco,J.Allen,,1.0,1.0,-0.8071225,1.0,0.0,middle,J.Allen,RB
2018_01_BUF_BAL,1737.0,2018,BAL,BUF,pass,J.Flacco,C.Moore,,5.0,2.0,-0.66992074,1.0,0.0,left,C.Moore,WR
2018_01_BUF_BAL,1823.0,2018,BUF,BAL,pass,N.Peterman,K.Benjamin,,10.0,9.0,0.46121806,1.0,0.0,right,K.Benjamin,
2018_01_BUF_BAL,1847.0,2018,BUF,BAL,pass,N.Peterman,M.Murphy,,0.0,5.0,-0.552295,0.0,0.0,middle,M.Murphy,RB
2018_01_BUF_BAL,1869.0,2018,BUF,BAL,pass,N.Peterman,K.Benjamin,,0.0,26.0,-3.2381482,0.0,0.0,middle,K.Benjamin,
2018_01_BUF_BAL,1906.0,2018,BAL,BUF,pass,J.Flacco,J.Allen,,0.0,10.0,-0.39835605,0.0,0.0,left,J.Allen,RB
2018_01_BUF_BAL,1928.0,2018,BAL,BUF,run,,,J.Allen,4.0,0.0,-0.26380312,0.0,0.0,,J.Allen,RB
2018_01_BUF_BAL,1949.0,2018,BAL,BUF,pass,J.Flacco,J.Allen,,4.0,-2.0,-0.63558555,1.0,0.0,right,J.Allen,RB
2018_01_BUF_BAL,2016.0,2018,BUF,BAL,run,,,L.McCoy,1.0,0.0,-0.5631396,0.0,0.0,,L.McCoy,RB
2018_01_BUF_BAL,2037.0,2018,BUF,BAL,pass,N.Peterman,L.McCoy,,0.0,2.0,-0.5229817,0.0,0.0,left,L.McCoy,RB
2018_01_BUF_BAL,2071.0,2018,BUF,BAL,run,,,N.Peterman,1.0,0.0,-0.8163583,0.0,0.0,,N.Peterman,
2018_01_BUF_BAL,2119.0,2018,BAL,BUF,pass,J.Flacco,M.Crabtree,,6.0,4.0,0.14072236,1.0,0.0,left,M.Crabtree,WR
2018_01_BUF_BAL,2158.0,2018,BAL,BUF,pass,J.Flacco,M.Crabtree,,20.0,16.0,1.065319,1.0,0.0,middle,M.Crabtree,WR
2018_01_BUF_BAL,2199.0,2018,BAL,BUF,pass,J.Flacco,J.Allen,,3.0,3.0,-0.18859336,1.0,0.0,right,J.Allen,RB
2018_01_BUF_BAL,2223.0,2018,BAL,BUF,pass,J.Flacco,W.Snead,,20.0,10.0,1.4888765,1.0,0.0,middle,W.Snead,WR
